date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:55:28	44387/44387	---MCZ	200	added ('OK')	text/html	etag:W/%22636b4840-ad63%22	https://htmldemo.net/buznex/buznex/index.html	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/index.html	(from )
21:55:29	400/400	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Mar%202024%2016:25:29%20GMT	https://htmldemo.net/robots.txt		(from )
21:55:29	1150/1150	---MCZ	200	added ('OK')	image/x-icon	etag:W/%22636b4852-47e%22	https://htmldemo.net/buznex/buznex/assets/images/favicon.ico	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/images/favicon.ico	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:30	13482/13482	---MCZ	200	added ('OK')	text/css	etag:W/%22636b4873-34aa%22	https://htmldemo.net/buznex/buznex/assets/css/vendor/simple-line-icons.css	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/css/vendor/simple-line-icons.css	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:31	3955/3955	---MCZ	200	added ('OK')	text/css	etag:W/%22636b4871-f73%22	https://htmldemo.net/buznex/buznex/assets/css/vendor/metropolis.css	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/css/vendor/metropolis.css	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:31	92236/92236	---MCZ	200	added ('OK')	text/css	etag:W/%22636b4870-1684c%22	https://htmldemo.net/buznex/buznex/assets/css/vendor/icofont.min.css	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/css/vendor/icofont.min.css	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:32	70854/70854	---MCZ	200	added ('OK')	text/css	etag:W/%22636b4872-114c6%22	https://htmldemo.net/buznex/buznex/assets/css/vendor/material-design-iconic.min.css	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/css/vendor/material-design-iconic.min.css	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:33	37526/37526	---MCZ	200	added ('OK')	text/css	etag:W/%22636b4870-9296%22	https://htmldemo.net/buznex/buznex/assets/css/vendor/font-awesome.css	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/css/vendor/font-awesome.css	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:34	58597/58597	---MCZ	200	added ('OK')	text/css	etag:W/%22636b486b-e4e5%22	https://htmldemo.net/buznex/buznex/assets/css/plugins/animate.min.css	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/css/plugins/animate.min.css	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:34	13681/13681	---MCZ	200	added ('OK')	text/css	etag:W/%22636b486a-3571%22	https://htmldemo.net/buznex/buznex/assets/css/plugins/swiper-bundle.min.css	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/css/plugins/swiper-bundle.min.css	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:35	1601/1601	---MC-	200	added ('OK')	image/png	date:Wed,%2020%20Mar%202024%2016:25:34%20GMT	https://htmldemo.net/buznex/buznex/assets/images/logo/logo.png	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/images/logo/logo.png	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:35	404031/404031	---MCZ	200	added ('OK')	text/css	etag:W/%22636b4853-62a3f%22	https://htmldemo.net/buznex/buznex/assets/css/style.css	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/css/style.css	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:36	37079/37079	---MCZ	200	added ('OK')	text/html	etag:W/%22636b4833-90d7%22	https://htmldemo.net/buznex/buznex/about.html	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/about.html	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:36	33570/33570	---MCZ	200	added ('OK')	text/html	etag:W/%22636b4847-8322%22	https://htmldemo.net/buznex/buznex/service.html	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/service.html	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:36	23002/23002	---MCZ	200	added ('OK')	text/html	etag:W/%22636b4848-59da%22	https://htmldemo.net/buznex/buznex/single-service.html	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/single-service.html	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:37	31053/31053	---MCZ	200	added ('OK')	text/html	etag:W/%22636b4840-794d%22	https://htmldemo.net/buznex/buznex/faq.html	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/faq.html	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:37	20687/20687	---MCZ	200	added ('OK')	text/html	etag:W/%22636b484c-50cf%22	https://htmldemo.net/buznex/buznex/team.html	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/team.html	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:37	24053/24053	---MCZ	200	added ('OK')	text/html	etag:W/%22636b4837-5df5%22	https://htmldemo.net/buznex/buznex/blog.html	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/blog.html	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:38	33901/33901	---MCZ	200	added ('OK')	text/html	etag:W/%22636b4835-846d%22	https://htmldemo.net/buznex/buznex/blog-grid-left-sidebar.html	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/blog-grid-left-sidebar.html	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:39	33887/33887	---MCZ	200	added ('OK')	text/html	etag:W/%22636b4836-845f%22	https://htmldemo.net/buznex/buznex/blog-grid-right-sidebar.html	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/blog-grid-right-sidebar.html	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:40	36579/36579	---MCZ	200	added ('OK')	text/html	etag:W/%22636b4833-8ee3%22	https://htmldemo.net/buznex/buznex/blog-details.html	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/blog-details.html	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:40	19284/19284	---MCZ	200	added ('OK')	text/html	etag:W/%22636b483c-4b54%22	https://htmldemo.net/buznex/buznex/contact.html	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/contact.html	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:40	6392/6392	---MC-	200	added ('OK')	image/png	date:Wed,%2020%20Mar%202024%2016:25:40%20GMT	https://htmldemo.net/buznex/buznex/assets/images/slider/shape/shape1.png	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/images/slider/shape/shape1.png	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:41	7406/7406	---MC-	200	added ('OK')	image/png	date:Wed,%2020%20Mar%202024%2016:25:40%20GMT	https://htmldemo.net/buznex/buznex/assets/images/slider/shape/shape2.png	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/images/slider/shape/shape2.png	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:41	23018/23018	---MCZ	200	added ('OK')	text/html	etag:W/%22636b4843-59ea%22	https://htmldemo.net/buznex/buznex/marketing-policy.html	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/marketing-policy.html	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:42	44486/44486	---MC-	200	added ('OK')	image/png	date:Wed,%2020%20Mar%202024%2016:25:41%20GMT	https://htmldemo.net/buznex/buznex/assets/images/slider/slide2.png	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/images/slider/slide2.png	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:42	3158/3158	---MC-	200	added ('OK')	image/png	date:Wed,%2020%20Mar%202024%2016:25:41%20GMT	https://htmldemo.net/buznex/buznex/assets/images/brand-logo/1.png	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/images/brand-logo/1.png	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:42	3189/3189	---MC-	200	added ('OK')	image/png	date:Wed,%2020%20Mar%202024%2016:25:42%20GMT	https://htmldemo.net/buznex/buznex/assets/images/brand-logo/2.png	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/images/brand-logo/2.png	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:43	3050/3050	---MC-	200	added ('OK')	image/png	date:Wed,%2020%20Mar%202024%2016:25:42%20GMT	https://htmldemo.net/buznex/buznex/assets/images/brand-logo/3.png	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/images/brand-logo/3.png	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:43	2998/2998	---MC-	200	added ('OK')	image/png	date:Wed,%2020%20Mar%202024%2016:25:43%20GMT	https://htmldemo.net/buznex/buznex/assets/images/brand-logo/4.png	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/images/brand-logo/4.png	(from https://htmldemo.net/buznex/buznex/index.html)
21:55:44	19072/19072	---MC-	200	added ('OK')	image/png	date:Wed,%2020%20Mar%202024%2016:25:43%20GMT	https://htmldemo.net/buznex/buznex/assets/images/feature/shape.png	C:/Users/mitta/Downloads/BBW/htmldemo.net/buznex/buznex/assets/images/feature/shape.png	(from https://htmldemo.net/buznex/buznex/index.html)
